Wall time,Step,Value
1754332406.5084646,536440,882.664306640625
1754332410.1251125,538912,895.5222778320312
1754332425.3725994,549312,946.114501953125
1754332451.460851,567112,1011.3588256835938
1754332470.9657402,580440,1026.059326171875
1754332477.1042473,584632,1024.2288818359375
1754332492.742577,595312,1014.3635864257812
1754332508.8174815,606288,1029.001708984375
1754332526.4760664,618328,1093.515380859375
1754332530.868095,621312,1105.6668701171875
1754332543.6102607,629952,1185.136474609375
1754332547.1718423,632392,1194.068115234375
1754332557.7562687,639624,1235.77587890625
1754332604.4250429,671464,1445.3572998046875
1754332614.074153,678056,1453.0118408203125
1754332635.9519024,692968,1446.2843017578125
1754332730.8050823,757616,929.9794921875
1754332735.2109008,760616,898.5494384765625
1754332737.861503,762424,893.0687255859375
1754332743.4880233,766256,863.0496826171875
1754332753.03566,772776,861.5738525390625
1754332760.1133285,777600,837.3402709960938
1754332773.8559089,786952,796.4847412109375
1754332782.038295,792736,784.1015014648438
1754332788.3919604,797248,772.6849365234375
1754332802.423177,807168,803.5318603515625
1754332894.3560421,870392,1422.6551513671875
1754332904.8840504,877544,1455.2655029296875
1754332907.0697014,879032,1473.604736328125
1754332913.610528,883472,1509.2994384765625
1754332987.840929,934304,2138.167724609375
1754333044.4047685,973232,2480.37451171875
1754333106.82392,1015640,2610.81298828125
1754333253.299218,1115216,2106.107666015625
1754333283.9878504,1136104,1837.335205078125
1754333293.210966,1142368,1817.2623291015625
1754333299.644678,1146736,1726.461669921875
1754333343.1622224,1176296,1347.115234375
1754333358.3102844,1186584,1364.28466796875
1754333378.5045245,1200336,1427.8680419921875
1754333394.0626397,1210928,1502.8480224609375
1754333428.0007682,1233976,1408.5445556640625
1754333435.7407906,1239240,1378.3812255859375
1754333471.953701,1263808,1499.473388671875
1754333481.021693,1269960,1621.25341796875
1754333492.1750531,1277552,1712.44287109375
1754333494.2660465,1278984,1750.8787841796875
1754333673.9130344,1401080,2372.115966796875
1754333682.0167003,1406584,2313.72119140625
1754333688.8188047,1411200,2168.447265625
1754333692.821501,1413912,2110.1171875
1754333769.0217128,1465544,1962.8785400390625
1754333819.1534595,1499688,2210.990966796875
1754333852.5442936,1522352,2275.409912109375
1754333865.407874,1531072,2179.23095703125
1754333941.2627435,1582520,1826.6488037109375
1754333943.8229902,1584256,1789.993896484375
1754333970.7977314,1602560,1532.067626953125
1754333996.0227444,1619728,1557.6357421875
1754334017.5520513,1634384,1740.603271484375
1754334132.2306354,1712112,2006.37060546875
1754334143.378178,1719680,1891.451416015625
1754334210.3335066,1765168,1577.476318359375
1754334252.1165264,1793592,1678.609375
1754334256.259361,1796400,1698.021240234375
1754334317.9834292,1838424,2107.112060546875
1754334335.9179804,1850624,2359.34423828125
1754334420.8816571,1908336,2899.498046875
1754334424.966263,1911120,2918.30419921875
1754334530.1799352,1982544,2797.452880859375
1754334566.5665672,2007176,2481.66552734375
1754334581.7263052,2017456,2512.032958984375
1754334599.3210192,2029368,2438.31884765625
1754334606.6656961,2034368,2392.38623046875
1754334685.5885046,2087824,2236.53857421875
1754334732.325195,2119528,2187.092041015625
1754334766.4299495,2142632,2178.87158203125
1754334783.8459668,2154408,2243.568115234375
1754334789.9509685,2158536,2251.987548828125
1754334794.5046663,2161608,2219.369873046875
1754334805.8490834,2169280,2205.5693359375
1754334831.9710562,2186928,2214.4228515625
1754334865.630076,2209720,2246.83056640625
1754334922.0150506,2247960,2370.588623046875
1754334931.1509302,2254152,2425.7666015625
1754334942.508206,2261840,2473.470458984375
1754334965.4690483,2277360,2544.703369140625
1754334978.022447,2285840,2556.789306640625
1754334979.6229155,2286920,2546.36328125
1754335059.034467,2340704,2477.722900390625
1754335089.5029652,2361352,2244.48291015625
1754335109.371497,2374808,2229.82080078125
1754335135.1421742,2392248,2129.34912109375
1754335139.8386073,2395416,2168.416015625
1754335178.9713016,2421856,2376.10107421875
1754335205.0122502,2439480,2473.6318359375
1754335285.734574,2494248,2344.7109375
1754335300.723301,2504400,2350.014404296875
1754335343.6948617,2533536,2506.856201171875
1754335361.2856646,2545440,2582.338134765625
1754335399.8794472,2571624,2650.33251953125
1754335456.3909924,2609824,2631.5263671875
1754335462.8262928,2614176,2542.1201171875
1754335490.040175,2632656,2511.21826171875
1754335496.9733272,2637400,2494.28662109375
1754335658.6348412,2747232,2545.073974609375
1754335726.0603814,2793144,2567.831787109375
1754335765.3707771,2819888,2506.725341796875
1754335776.8398945,2827672,2461.520751953125
1754335782.5273702,2831528,2443.286865234375
1754335845.12922,2873960,2186.74951171875
1754335897.1843374,2909208,2357.51806640625
1754335903.439458,2913456,2380.609130859375
1754335970.2233844,2958816,2369.629150390625
1754335986.6847506,2969992,2381.802978515625
1754336014.2687435,2988680,2274.983154296875
1754336066.1756804,3023920,2031.0521240234375
1754336092.1059208,3041488,2151.390869140625
1754336183.019294,3104824,2450.546875
1754336231.6299655,3138864,2550.663330078125
1754336245.977251,3149088,2591.367431640625
1754336251.2172952,3152640,2582.5224609375
1754336265.424094,3162352,2558.4921875
1754336284.1421845,3175128,2595.301513671875
1754336301.533119,3187376,2637.986572265625
1754336327.330897,3205112,2636.69287109375
1754336379.159696,3241312,2366.46533203125
1754336509.270427,3331064,2543.10888671875
1754336528.7090313,3344208,2664.7431640625
1754336559.6422613,3365200,2710.98876953125
1754336602.6264706,3394424,2736.707275390625
1754336689.6285808,3453280,2605.68115234375
1754336699.4188247,3459928,2566.21240234375
1754336708.2855034,3465928,2559.88037109375
1754336728.013953,3479312,2654.35205078125
1754336737.8764226,3486000,2563.049560546875
1754336761.6023061,3502096,2319.806396484375
1754336771.3221703,3508696,2194.690673828125
1754336827.3113432,3546816,1809.076904296875
1754336844.1598077,3558248,1868.18115234375
1754336846.6838315,3559968,1873.33154296875
1754336852.6281772,3564000,1913.4366455078125
1754336864.956725,3572344,1921.5350341796875
1754336879.6271775,3582288,2043.7132568359375
1754336885.3907676,3586200,2075.07421875
1754336909.4425738,3602520,2234.72509765625
1754336919.0417538,3609040,2260.910400390625
1754336936.2675827,3620720,2300.33740234375
1754337010.997122,3671416,2414.186767578125
1754337055.6727502,3701736,2577.7158203125
1754337082.1951346,3719744,2656.752197265625
1754337112.2011428,3740112,2783.60205078125
1754337129.2923963,3751744,2874.8974609375
1754337179.0318558,3785832,2813.75146484375
1754337183.0896075,3788608,2748.531005859375
1754337298.2385988,3867272,2901.38427734375
1754337338.9359195,3894976,2904.804931640625
1754337495.3440409,4000568,2760.594482421875
1754337497.83719,4002232,2744.539794921875
