Wall time,Step,Value
1754572398.807023,16384,16.64794921875
1754572411.8407986,32768,29.609716415405273
1754572437.417043,65536,115.4917984008789
1754572450.1586447,81920,134.49481201171875
1754572462.917409,98304,164.7019500732422
1754572475.6196966,114688,199.1857452392578
1754572488.4463186,131072,208.69699096679688
1754572501.1249266,147456,237.35594177246094
1754572513.796593,163840,264.8128356933594
1754572526.6465137,180224,288.98211669921875
1754572539.4701242,196608,313.9183044433594
1754572552.2634964,212992,329.1387939453125
1754572564.8539426,229376,350.758544921875
1754572577.8425488,245760,366.4179382324219
1754572590.934524,262144,388.87152099609375
1754572603.861798,278528,399.3539733886719
1754572616.5493634,294912,451.4346923828125
1754572629.0933459,311296,516.8192749023438
1754572641.9145048,327680,578.2506103515625
1754572654.676421,344064,628.0718383789062
1754572667.4172006,360448,638.3041381835938
1754572680.2026365,376832,656.5833740234375
1754572693.0967312,393216,688.7501831054688
1754572706.126688,409600,721.6497802734375
1754572719.1060803,425984,812.05419921875
1754572732.1155486,442368,816.3087768554688
1754572745.1417446,458752,845.260498046875
1754572771.0925975,491520,1009.203125
1754572784.0462732,507904,1094.243408203125
1754572796.7515497,524288,1125.341064453125
1754572809.6398454,540672,1100.9429931640625
1754572822.542173,557056,1103.52685546875
1754572835.675917,573440,1079.588134765625
1754572848.5859203,589824,1084.293701171875
1754572861.3376765,606208,1146.7874755859375
1754572874.1111848,622592,1203.2315673828125
1754572886.8872528,638976,1237.3370361328125
1754572899.5247266,655360,1260.0638427734375
1754572912.2647202,671744,1267.44921875
1754572937.8386805,704512,1262.914794921875
1754572950.4814627,720896,1293.1175537109375
1754572963.2697227,737280,1134.45166015625
1754572976.057499,753664,1018.805419921875
1754572988.7233431,770048,1153.778076171875
1754573001.3954115,786432,1239.1837158203125
1754573014.2138138,802816,1275.2462158203125
1754573027.0531397,819200,1300.8360595703125
1754573039.7337725,835584,1348.2979736328125
1754573052.3728042,851968,1485.73486328125
1754573065.0492537,868352,1435.3525390625
1754573077.6800382,884736,1290.384033203125
1754573090.394151,901120,1230.7181396484375
1754573103.0832343,917504,1277.9586181640625
1754573115.8370214,933888,1289.1453857421875
1754573128.6339657,950272,1319.6959228515625
1754573141.3300738,966656,1269.4228515625
1754573154.0342848,983040,1252.228271484375
1754573166.854428,999424,1400.1070556640625
1754573179.5155115,1015808,1604.2867431640625
1754573192.2036195,1032192,1745.0908203125
1754573204.9451635,1048576,1690.1802978515625
1754573217.5407803,1064960,1662.123779296875
1754573230.246733,1081344,1479.0408935546875
1754573242.99242,1097728,1265.3380126953125
1754573255.7400253,1114112,1260.49462890625
1754573268.3465054,1130496,1564.4119873046875
1754573281.036486,1146880,1793.5947265625
1754573306.3081253,1179648,1880.52734375
1754573318.9361413,1196032,1858.089111328125
1754573331.4730957,1212416,1848.1793212890625
1754573344.171808,1228800,1920.442138671875
1754573356.7411308,1245184,1688.338623046875
1754573369.316367,1261568,1632.46044921875
1754573381.9367936,1277952,1715.8846435546875
1754573394.4850178,1294336,1805.15625
1754573407.1988862,1310720,1695.1551513671875
1754573419.8570762,1327104,1569.54736328125
1754573432.594878,1343488,1670.8048095703125
1754573445.1198726,1359872,1790.8011474609375
1754573470.486654,1392640,2067.490966796875
1754573483.194008,1409024,2273.272216796875
1754573495.8283448,1425408,2218.9580078125
1754573508.6156065,1441792,1948.169189453125
1754573521.2462592,1458176,1883.278564453125
1754573533.8138437,1474560,1901.3873291015625
1754573546.4834373,1490944,2079.24853515625
1754573559.1798806,1507328,2197.330322265625
1754573572.0279832,1523712,2150.823974609375
1754573584.7065744,1540096,1957.871826171875
1754573597.4477496,1556480,1862.718017578125
1754573610.2026653,1572864,1617.45556640625
1754573622.968737,1589248,1598.875
1754573635.640206,1605632,1687.9512939453125
1754573648.5010698,1622016,1766.3179931640625
1754573661.2919996,1638400,1833.048583984375
1754573673.9678223,1654784,1946.4613037109375
1754573686.6844468,1671168,2079.070556640625
1754573699.454471,1687552,2287.13330078125
1754573712.2680466,1703936,2350.407958984375
1754573725.2734008,1720320,1937.310302734375
1754573737.9721427,1736704,1712.7169189453125
1754573750.7315135,1753088,1685.1968994140625
1754573763.566389,1769472,1739.6953125
1754573776.2407486,1785856,1879.4215087890625
1754573788.9550703,1802240,2059.97802734375
1754573801.8826342,1818624,2291.0712890625
1754573814.5815861,1835008,2517.667236328125
1754573827.3098595,1851392,2501.456787109375
1754573840.0700889,1867776,2566.52734375
1754573852.8830135,1884160,2574.224609375
1754573865.5699818,1900544,2282.601806640625
1754573878.3270113,1916928,1866.022705078125
1754573890.9690025,1933312,1359.4927978515625
1754573903.7543347,1949696,1372.165283203125
1754573916.5006957,1966080,1521.2099609375
1754573929.3290153,1982464,1849.0902099609375
1754573941.9779685,1998848,2084.830078125
1754573954.621849,2015232,2222.1171875
1754573967.217587,2031616,2031.9041748046875
1754573979.8937771,2048000,1988.724365234375
1754573992.5560153,2064384,1869.9298095703125
1754574005.218913,2080768,1758.44775390625
1754574017.7262511,2097152,1932.6348876953125
1754574043.1433349,2129920,2259.450439453125
1754574056.0159304,2146304,2238.703125
1754574068.6582825,2162688,1806.040771484375
1754574094.3188288,2195456,1901.0831298828125
1754574107.0184329,2211840,2040.4130859375
1754574119.727438,2228224,2203.64111328125
1754574132.5144057,2244608,2123.884765625
1754574145.2058692,2260992,2007.305419921875
1754574157.9180377,2277376,1905.0595703125
1754574170.6527188,2293760,1872.9307861328125
1754574183.406712,2310144,1945.7344970703125
1754574196.0854523,2326528,2059.27197265625
1754574208.7679374,2342912,2249.40576171875
1754574221.4181752,2359296,2403.178955078125
1754574234.1133752,2375680,2409.1396484375
1754574246.7931075,2392064,2398.88818359375
1754574259.4020846,2408448,2109.379150390625
1754574284.6434422,2441216,1664.9432373046875
1754574297.4121687,2457600,1867.4481201171875
1754574310.121949,2473984,2068.66259765625
1754574322.753226,2490368,2262.64453125
1754574348.2329137,2523136,2173.9365234375
1754574360.924219,2539520,2094.0341796875
1754574373.4822807,2555904,2088.69140625
1754574386.298942,2572288,1930.1640625
1754574399.0650005,2588672,1817.8504638671875
1754574411.903189,2605056,1866.9146728515625
1754574424.734869,2621440,2031.4725341796875
1754574437.4358397,2637824,2113.538818359375
1754574450.1823952,2654208,2176.055419921875
1754574463.1257954,2670592,2139.138916015625
1754574475.9622567,2686976,2013.998291015625
1754574488.583467,2703360,2043.796875
1754574501.3851366,2719744,1834.96337890625
1754574514.0763533,2736128,1913.220458984375
1754574526.901064,2752512,1902.7208251953125
