Wall time,Step,Value
1753786583.3726845,1,6.996923446655273
1753786591.9915872,2,-36.2453498840332
1753786609.4886026,4,26.063425064086914
1753786618.1631112,5,57.20152282714844
1753786626.9187849,6,89.12986755371094
1753786635.813781,7,129.02371215820312
1753786644.5087912,8,182.21890258789062
1753786653.1879797,9,232.5876922607422
1753786661.900983,10,249.3640594482422
1753786670.7140474,11,283.0264892578125
1753786679.3308358,12,298.1039733886719
1753786687.9308686,13,318.80517578125
1753786696.7173636,14,337.7447814941406
1753786705.3142776,15,356.9482116699219
1753786713.9375792,16,391.89581298828125
1753786722.535655,17,415.5150146484375
1753786731.2321444,18,445.4146728515625
1753786739.8300924,19,468.1226806640625
1753786748.4234319,20,490.5179443359375
1753786757.143002,21,523.8883666992188
1753786765.7615607,22,543.420166015625
1753786774.3703437,23,575.331787109375
1753786783.1073952,24,606.1659545898438
1753786791.6687715,25,658.0726318359375
1753786800.2647486,26,699.7291870117188
1753786808.8549576,27,676.7525634765625
1753786817.80019,28,659.2176513671875
1753786835.1258607,30,560.7656860351562
1753786843.8972452,31,494.0274963378906
1753786852.5475407,32,393.3209228515625
1753786861.2075837,33,413.4682312011719
1753786869.859402,34,367.9202575683594
1753786878.670549,35,362.9901428222656
1753786887.2820494,36,354.1921081542969
1753786895.899282,37,293.93914794921875
1753786904.5007384,38,295.43817138671875
1753786913.2178576,39,274.845703125
1753786921.779398,40,307.5658874511719
1753786930.3288302,41,354.3927001953125
1753786947.552428,43,676.486328125
1753786956.1081421,44,819.3685913085938
1753786964.663497,45,971.7587890625
1753786973.367068,46,1073.5013427734375
1753786981.87849,47,1169.8140869140625
1753786990.379508,48,1221.680908203125
1753786999.068013,49,1222.52783203125
1753787007.6798942,50,1204.711669921875
1753787016.2488322,51,1197.669189453125
1753787024.910592,52,1103.020263671875
1753787033.767423,53,1043.535888671875
1753787042.3893652,54,911.16796875
1753787051.0288558,55,856.2617797851562
1753787059.7995534,56,768.7778930664062
1753787068.428723,57,688.0855712890625
1753787077.0658026,58,613.5594482421875
1753787085.7247713,59,552.5770263671875
1753787094.5169652,60,558.5527954101562
1753787103.1698203,61,455.7132568359375
1753787111.7943516,62,510.7310791015625
1753787120.5456862,63,428.861083984375
1753787129.1481323,64,493.83953857421875
1753787137.7727556,65,602.8001708984375
1753787146.3841217,66,638.97802734375
1753787155.1457748,67,792.2734375
1753787163.794243,68,774.5826416015625
1753787172.3686717,69,852.6365356445312
1753787181.0897665,70,922.813232421875
1753787198.2585514,72,997.5581665039062
1753787206.8674855,73,976.1553955078125
1753787215.5773284,74,1014.7569580078125
1753787224.1690528,75,1039.22705078125
1753787232.7544756,76,1055.994384765625
1753787241.4581378,77,1006.8678588867188
1753787250.046004,78,942.1258544921875
1753787258.626076,79,941.3759155273438
1753787267.1845071,80,949.4315185546875
1753787275.8872542,81,984.8043212890625
1753787284.4996743,82,938.0609741210938
1753787293.0953372,83,983.9334106445312
1753787310.5074174,85,1171.614501953125
1753787319.140554,86,1223.375
1753787327.7811706,87,1254.8843994140625
1753787336.5485022,88,1315.5194091796875
1753787345.1908996,89,1343.6583251953125
1753787353.806508,90,1367.1021728515625
1753787362.3864229,91,1334.88818359375
1753787371.1101205,92,1285.737548828125
1753787379.6339853,93,1220.8662109375
1753787388.263418,94,1170.0504150390625
1753787398.1178222,95,1113.1968994140625
1753787408.083364,96,1123.155517578125
1753787417.248963,97,1147.7474365234375
1753787425.9625685,98,1143.8516845703125
1753787435.8636997,99,1168.4249267578125
1753787444.4101927,100,1216.92822265625
