Wall time,Step,Value
1753652090.4209752,1,6.996923446655273
1753652099.029366,2,-36.2453498840332
1753652116.4777133,4,37.53520584106445
1753652125.2020936,5,65.77472686767578
1753652134.0081522,6,96.02273559570312
1753652142.8392863,7,135.06944274902344
1753652151.5374255,8,185.56494140625
1753652160.2978241,9,224.4429931640625
1753652169.0245283,10,233.79713439941406
1753652177.8148415,11,250.5113067626953
1753652186.4617655,12,263.9460144042969
1753652195.1255534,13,276.5342712402344
1753652203.7851095,14,291.2430114746094
1753652212.6099768,15,308.5228576660156
1753652221.2438014,16,330.3002624511719
1753652229.895067,17,356.3306884765625
1753652238.546819,18,373.32843017578125
1753652247.349322,19,389.05670166015625
1753652256.0003254,20,407.3566589355469
1753652264.642997,21,436.4517517089844
1753652273.359331,22,465.85662841796875
1753652281.9185119,23,480.2458190917969
1753652290.4915247,24,487.95220947265625
1753652299.1401243,25,495.79058837890625
1753652307.8599358,26,481.7803649902344
1753652316.5330937,27,401.8734436035156
1753652325.2017024,28,334.224365234375
1753652342.5736833,30,262.3475036621094
1753652351.1619892,31,231.85145568847656
1753652359.755798,32,264.6391296386719
1753652368.3694541,33,351.00482177734375
1753652377.1803818,34,478.1287536621094
1753652385.8581073,35,569.16650390625
1753652394.499265,36,685.1677856445312
1753652403.1565118,37,800.9112548828125
1753652411.9354575,38,919.4088745117188
1753652420.5994403,39,987.5897827148438
1753652429.26315,40,1006.8189086914062
1753652437.8203912,41,1023.6382446289062
1753652455.2538552,43,998.2402954101562
1753652463.9284985,44,895.287353515625
1753652472.584199,45,847.622314453125
1753652481.3616033,46,798.8531494140625
1753652489.9788988,47,771.431640625
1753652498.590242,48,707.1755981445312
1753652507.1627996,49,657.7853393554688
1753652515.947502,50,669.411376953125
1753652524.5803282,51,665.4783935546875
1753652533.1283948,52,687.8423461914062
1753652541.8136759,53,684.3275146484375
1753652550.3932414,54,719.9185180664062
1753652559.0046985,55,725.19580078125
1753652567.6375408,56,762.271728515625
1753652576.4007916,57,763.4600830078125
1753652585.0301783,58,819.2286376953125
1753652593.6697125,59,862.4315185546875
1753652602.3087296,60,856.5768432617188
1753652611.0849116,61,879.5958862304688
1753652619.725067,62,907.0387573242188
1753652628.379282,63,907.22998046875
1753652637.0460193,64,880.3072509765625
1753652645.812499,65,887.4837646484375
1753652654.467943,66,918.3660888671875
1753652663.115243,67,913.1920776367188
1753652671.7625856,68,907.4378051757812
1753652680.5460134,69,905.2584228515625
1753652689.2133508,70,874.4794921875
1753652706.5339997,72,894.709228515625
1753652715.2984405,73,913.0195922851562
1753652723.9518073,74,940.801513671875
1753652732.6103473,75,926.6464233398438
1753652741.3068771,76,973.1764526367188
1753652750.1213171,77,978.6063232421875
1753652758.8045008,78,979.078857421875
1753652767.4783452,79,1006.13330078125
1753652776.1231978,80,1018.4321899414062
1753652784.9104931,81,1017.0940551757812
1753652793.5726705,82,1034.8541259765625
1753652802.2408967,83,991.20458984375
1753652819.7165477,85,998.4586791992188
1753652828.3497424,86,972.2035522460938
1753652836.9849389,87,987.2276611328125
1753652845.777645,88,997.3766479492188
1753652854.420644,89,1037.9107666015625
1753652863.0498753,90,1027.096435546875
1753652871.6793008,91,1055.52392578125
1753652880.4669552,92,1058.1873779296875
1753652889.1701605,93,1034.3790283203125
1753652897.850603,94,1018.1897583007812
1753652906.5010111,95,979.778076171875
1753652915.2780704,96,979.0509033203125
1753652923.9273326,97,979.600341796875
1753652932.5695472,98,968.6889038085938
1753652941.2356663,99,955.0515747070312
1753652950.0155048,100,953.2261352539062
1753652958.664737,101,1021.7549438476562
1753652967.3157365,102,1038.4854736328125
1753652976.049053,103,1045.7996826171875
1753652984.8875911,104,1063.2637939453125
1753652993.5772307,105,1088.9637451171875
1753653002.2046738,106,1108.0345458984375
1753653010.8223577,107,1111.0980224609375
1753653019.6150918,108,1078.510009765625
1753653028.2578185,109,1089.242431640625
1753653036.8536937,110,1108.208984375
1753653045.459744,111,1136.871337890625
1753653053.8994346,112,1144.7894287109375
1753653062.5040574,113,1103.1422119140625
1753653071.0940886,114,1113.12353515625
1753653079.8578274,115,1162.339599609375
1753653088.4173028,116,1205.4698486328125
1753653097.0171704,117,1252.804443359375
1753653105.6261728,118,1295.0457763671875
1753653114.3839397,119,1315.2823486328125
1753653122.9886456,120,1306.18115234375
1753653131.5785973,121,1286.5838623046875
1753653140.185272,122,1203.325927734375
1753653148.9498165,123,1145.3829345703125
1753653157.5443006,124,1129.8966064453125
1753653166.1655378,125,1171.4715576171875
1753653174.7801905,126,1224.5421142578125
1753653183.578191,127,1278.994873046875
1753653192.1864712,128,1352.95654296875
1753653209.2901702,130,1420.7647705078125
1753653217.79705,131,1466.437744140625
1753653226.3414612,132,1422.176025390625
1753653243.532576,134,1489.9298095703125
1753653252.0298586,135,1460.572021484375
1753653260.4970262,136,1525.593017578125
1753653269.0978248,137,1432.291748046875
1753653277.8899076,138,1500.232177734375
1753653286.549609,139,1490.08740234375
1753653295.1048691,140,1519.443115234375
1753653303.705489,141,1562.9345703125
1753653312.4215257,142,1539.1612548828125
1753653321.0487728,143,1595.73388671875
1753653329.631224,144,1645.10791015625
1753653338.210958,145,1639.5098876953125
1753653346.923556,146,1612.0576171875
1753653355.5035617,147,1600.2845458984375
1753653372.7824285,149,1634.6904296875
1753653381.36436,150,1578.2200927734375
1753653389.9964979,151,1589.3731689453125
1753653398.6506455,152,1582.0430908203125
1753653416.1315095,154,1583.0809326171875
1753653424.808241,155,1533.3187255859375
1753653433.4905474,156,1535.7547607421875
1753653442.3215196,157,1549.2508544921875
1753653450.9765499,158,1611.5743408203125
1753653459.534817,159,1613.0303955078125
1753653468.0907025,160,1640.83447265625
1753653476.7537174,161,1681.6260986328125
1753653485.3234775,162,1720.859619140625
1753653493.8632338,163,1667.453369140625
1753653502.3993196,164,1697.4163818359375
1753653511.086824,165,1726.578857421875
1753653519.764688,166,1757.7926025390625
1753653528.476087,167,1764.07958984375
1753653537.3318784,168,1814.6484375
1753653546.0223858,169,1843.8985595703125
1753653554.5722134,170,1911.563232421875
1753653571.8213055,172,1946.999267578125
1753653580.3670113,173,1994.0408935546875
1753653588.9333334,174,2038.207763671875
1753653606.2133327,176,2077.90283203125
1753653614.8244967,177,2109.787841796875
1753653623.4488988,178,2105.70703125
1753653632.0601933,179,2099.4326171875
1753653640.7946239,180,2073.68017578125
1753653649.4297588,181,2108.846435546875
1753653658.0723636,182,2115.201171875
1753653666.8297873,183,2095.275634765625
1753653675.441798,184,2116.1103515625
1753653684.072319,185,2135.08447265625
1753653692.7018003,186,2153.730224609375
1753653701.4602456,187,2133.063720703125
1753653710.0849533,188,2067.963623046875
1753653718.6920168,189,2030.2061767578125
1753653727.2681694,190,2053.264892578125
1753653736.0054505,191,2005.4403076171875
1753653744.5936432,192,2031.3018798828125
1753653770.4988925,195,2073.47265625
1753653805.1121194,199,2219.2001953125
1753653813.7148476,200,2234.2587890625
1753653822.3069031,201,2300.27294921875
1753653831.0389311,202,2378.10107421875
1753653839.6801157,203,2310.08056640625
1753653848.2982726,204,2301.748291015625
1753653865.6066818,206,2284.67138671875
1753653874.1921673,207,2280.150634765625
1753653882.77542,208,2244.97705078125
1753653891.376706,209,2302.75
1753653900.1061132,210,2323.940185546875
1753653917.2976816,212,2311.917724609375
1753653925.9010394,213,2313.133056640625
1753653934.6474986,214,2351.12451171875
1753653943.229053,215,2349.68212890625
1753653951.8308206,216,2372.8603515625
1753653960.5880082,217,2370.781982421875
1753653969.196631,218,2382.342529296875
1753653977.8263488,219,2376.724365234375
1753653986.3823001,220,2336.072021484375
1753653995.076997,221,2304.88232421875
1753654003.6513047,222,2287.559326171875
1753654012.2309325,223,2267.712646484375
1753654020.8663514,224,2300.057373046875
1753654038.1343424,226,2292.201416015625
